"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"separadamente";0,9;-0,898;-0,483;0,609;0,84;-0,644
"secretamente";-0,497;-0,898;-0,483;0,609;0,84;0,507
"psicologicamente";0,9;0,179;-0,483;-0,597;-0,514;0,507
"potencialmente";-0,497;0,179;-0,483;-0,597;-0,514;4,955
"porquê";-0,497;-0,898;7;-0,597;0,84;-0,644
"permanentemente";0,9;-0,898;-0,483;0,609;0,84;-0,644
"mutuamente";-0,497;-0,898;-0,483;15,095;-0,514;-0,644
"materialmente";18,111;-0,898;-0,483;-0,597;-0,514;-0,644
"lentamente";-0,497;-0,898;-0,483;5,442;-0,514;0,507
"interinamente";-0,497;0,179;-0,483;0,609;0,84;-0,644
"francamente";-0,497;-0,898;-0,483;-0,597;-0,514;13,988
"firmemente";-0,497;-0,898;-0,483;-0,597;-0,514;13,988
"exemplarmente";6,771;-0,898;-0,483;0,609;-0,514;-0,644
"duzentos";-0,497;3,222;-0,483;0,609;-0,514;-0,644
"cegamente";0,9;-0,898;-0,483;-0,597;-0,514;4,955
"abruptamente";-0,497;-0,898;-0,483;-0,597;-0,514;13,988
"719";6,771;-0,898;-0,483;0,609;-0,514;-0,644
"367";18,111;-0,898;-0,483;-0,597;-0,514;-0,644
"260";0,9;-0,898;-0,483;-0,597;0,84;0,507
"2023";-0,497;0,179;-0,483;-0,597;-0,514;4,955
"129";0,9;-0,898;-0,483;0,609;0,84;-0,644
"06";0,9;0,179;-0,483;-0,597;-0,514;0,507
"*txt_1218";-4,818;29,6;0;0,355;-4,984;-6,238
"*txt_1219";6,771;0,179;-0,483;-0,597;-0,514;-0,644
"*txt_1212";35,601;-2,826;0,203;-0,286;-2,918;-3,653
"*txt_1213";-1,825;-1,208;1,655;3,115;1,409;-2,362
"*txt_1210";-1,658;7,714;-0,126;-0,314;-0,172;-0,404
"*txt_1211";-2,452;-0,01;-2,343;-1,647;50,626;-5,807
"*txt_1216";30,64;-1,003;-0,779;0,054;-2,746;-3,438
"*txt_1214";-1,327;-2,396;-0,013;-1,592;34,036;-1,717
"*txt_1215";-0,019;0,945;3,741;-0,096;-1,372;-1,717
"*txt_1398";15,575;-5,998;-3,228;-0,628;14,796;-4,299
"*txt_1137";-0,01;-4,496;19,576;3,047;-2,574;-3,222
"*txt_1136";-0,995;-1,797;6,558;0;1,681;-1,288
"*txt_1135";11,464;3,878;-0,779;-1,237;-2,746;-3,438
"*txt_1134";26,346;13,554;-4,347;-3,894;-4,731;-8,614
"*txt_1133";-1,731;-7,605;98,867;-4,628;4,936;-22,314
"*txt_1132";17,159;0,115;-0,178;-3,784;0,02;-4,083
"*txt_1131";16,871;13,955;-2,193;-5,181;-4,467;-5,591
"*txt_1130";19,178;0,026;0,078;-2,388;-2,059;-2,577
"*txt_1139";36,404;-1,465;-0,309;-0,591;-2,059;-2,577
"*txt_1138";-2,821;-2,826;-0,063;-1,409;52,133;-3,653
"*txt_1091";107,249;-3,677;-3,228;-3,983;-3,434;-4,299
"*txt_1410";-6,82;-12,32;152,867;0,255;-7,054;-8,83
"*txt_1411";-4,985;-2,884;17,188;24,287;-5,156;-6,454
"*txt_1412";9,019;15,576;-4,846;-5,981;-0,041;-6,454
"*txt_1008";6,751;-0,722;-0,057;1,827;-1,544;-1,932
"*txt_1414";-0,829;9,155;0,157;-0,994;-0,857;-1,073
"*txt_1415";48,557;-4,796;-0,779;0,054;-2,746;-3,438
"*txt_1416";-7,822;-14,131;-0,413;150,453;-2,571;-10,128
"*txt_1417";-0,146;-0,052;-0,126;0,084;1,893;-0,404
"*txt_1419";0,165;33,792;-2,743;-3,385;-2,918;-3,653
"*txt_1001";0,403;-3,963;3,805;4,268;-0,439;-2,408
"*txt_1007";-0,341;-3,596;13,123;-0,591;-0,381;0,445
"*txt_1006";174,24;-4,853;-2,875;-2,15;-10,689;-13,379
"*txt_1005";-0,331;-0,599;2,185;1,615;-0,343;-0,429
"*txt_1004";-5,167;-10,744;-1,84;-0,015;119,397;-9,479
"*txt_1098";-1,658;-0,959;2,179;0,084;1,893;-0,404
"*txt_1247";-4,152;-7,501;-4,036;-2,868;-4,295;105,74
"*txt_1099";-1,825;0,111;1,655;-0,447;0,111;0,002
"*txt_1486";0;0;0;0;0;0
"*txt_1485";88,942;-0,13;-4,036;-4,982;-4,295;-5,376
"*txt_1484";20,324;-0,722;-1,451;-0,195;-0,089;-1,932
"*txt_1483";-2,821;-5,096;-2,743;0,594;52,133;-3,653
"*txt_1482";0;4,596;0,001;-1,392;-0,001;-1,503
"*txt_1480";-2,506;22,341;0,66;-1,011;-0,514;-8,181
"*txt_1489";0,191;28,147;-3,713;-1,037;-1,951;-4,945
"*txt_1488";-0,575;-4,196;0,002;1,457;14,04;-3,007
"*txt_1256";173,8;-6,882;-5,008;-6,181;-5,329;-6,67
"*txt_1257";35,849;-13,739;0,355;4,917;-0,538;-11,644
"*txt_1254";10,643;26,944;-4,522;-5,581;-4,812;-6,023
"*txt_1255";6,771;-0,898;-0,483;0,609;-0,514;-0,644
"*txt_1252";-0,909;55,747;-2,193;-3,057;-4,467;-5,591
"*txt_1253";-3,082;-18,667;-0,049;32,783;21,713;-11,047
"*txt_1250";83,133;-2,547;-2,581;-3,186;-2,746;-3,438
"*txt_1318";-3,986;-7,2;-3,875;-4,782;-4,123;112,131
"*txt_1316";-7,488;-13,527;-3,362;-6,738;-7,745;177,932
"*txt_1315";-0,166;-0,299;-0,161;5,031;-0,171;-0,215
"*txt_1313";-3,486;-6,298;0,003;-2,126;-3,606;57,953
"*txt_1311";-2,655;-4,796;-2,581;0,821;-2,746;36,223
"*txt_1310";-2,323;-4,196;-2,258;6,996;0,519;3,141
"*txt_1326";-0,829;-1,497;-0,806;-0,994;-0,857;23,318
"*txt_1248";-4,145;131,434;-7,929;-5,562;-8,437;-10,561
"*txt_1078";10,587;0,121;-1,128;-0,027;-1,2;-1,503
"*txt_1169";-6,146;20,602;6,184;-1,574;-0,278;-10,777
"*txt_1376";-9,831;-17,759;-9,557;-9,507;-7,949;254,269
"*txt_1357";-3,875;67,409;0;-4,977;-6,191;-7,749
"*txt_1378";-4,985;-9,005;-4,846;-5,981;-5,156;140,243
"*txt_1344";-3,653;-6,599;-1,605;-4,383;-3,778;91,733
"*txt_1345";-2,323;-4,196;-2,258;-2,787;-0,629;54,501
"*txt_1346";-3,154;-5,697;-3,066;-3,784;-3,262;88,728
"*txt_1347";-3,653;-6,599;-3,551;-2,309;-3,778;91,733
"*txt_1340";-2,655;53,537;-2,581;-3,186;-2,746;-3,438
"*txt_1341";-3,653;-6,599;-3,551;-4,383;-3,778;102,767
"*txt_1342";-1,658;-2,996;0,315;-0,314;-1,715;18,852
"*txt_1343";-3,819;-6,899;-3,713;-4,582;-3,95;107,448
"*txt_1173";-5,985;-10,812;-5,819;-7,181;-6,191;168,388
"*txt_1172";-4,68;-0,288;31,065;0,255;0;-8,83
"*txt_1171";13,319;-3,631;-5,332;-0,476;20,473;-7,102
"*txt_1026";-0,995;-1,797;37,271;-1,193;-1,029;-1,288
"*txt_1177";7,126;-2,547;-0,025;8,55;-2,746;-3,438
"*txt_1176";-3,986;-0,066;32,687;1,232;-4,123;-5,16
"*txt_1175";-0,019;0,823;13,082;0;-3,074;-6,454
"*txt_1174";0,55;30,518;-1,32;-3,983;-3,434;-4,299
"*txt_1179";19,723;1,439;-0,618;-1,183;-2,109;-5,16
"*txt_1178";-0,01;-2,27;0,472;1,104;4,207;-3,222
"*txt_1292";-7,154;-12,923;-4,818;-2,88;-7,4;158,356
"*txt_1293";-3,154;-5,697;-3,066;-3,784;-1,337;77,747
"*txt_1290";-1,19;107,752;-1,058;-10,991;-9,476;-11,861
"*txt_1291";-5,152;-9,306;-0,024;-6,181;-1,665;84,802
"*txt_1296";-7,99;-14,433;-7,767;-9,586;-8,264;224,773
"*txt_1294";-2,323;-4,196;-2,258;-2,787;-2,403;65,347
"*txt_1295";-1,327;-2,396;-0,013;-1,592;34,036;-1,717
"*txt_1353";-3,653;-6,599;-3,551;-4,383;-3,778;102,767
"*txt_1352";-5,485;-7,473;1,492;19,948;-5,673;3,637
"*txt_1351";-1,028;-8,102;0,02;-0,586;-2,588;38,195
"*txt_1299";-0,497;-0,898;0,951;0,609;0,84;-0,644
"*txt_1425";-1,658;-2,996;-0,126;-1,99;45,523;-2,147
"*txt_1424";-4,818;-4,272;115,491;-0,818;-4,984;-6,238
"*txt_1355";-5,985;-10,812;112,967;0;-6,191;-2,162
"*txt_1354";-2,157;-3,896;-2,097;-2,588;-2,231;60,674
"*txt_1050";-1,327;-2,396;3,741;-0,096;0,689;0,296
"*txt_1198";-0,331;0,82;2,185;-0,398;-0,343;-0,429
"*txt_1052";31,809;-1,112;7,117;-4,444;-2,025;-9,262
"*txt_1053";-0,155;-2,925;0,592;62,157;-6,825;-13,813
"*txt_1054";-0,039;-4,796;-2,581;-1,237;56,938;-3,438
"*txt_1056";-0,035;12,736;-0,016;-3,533;-0,066;-2,502
"*txt_1057";-6,987;-7,943;-1,598;50,149;-3,288;2,108
"*txt_1058";31,885;15,144;-5,332;-6,581;-5,673;-7,102
"*txt_1190";7,028;30,778;-5,332;-6,581;-3,567;-4,874
"*txt_1193";-0,475;-6,599;0,343;0,602;22,08;-4,729
"*txt_1192";-0,663;0,009;-0,645;0,205;4,008;-0,858
"*txt_1195";-2,655;-0,166;-2,581;-3,186;56,938;-3,438
"*txt_1194";0;0;0;0;0;0
"*txt_1197";-2,323;-4,196;-2,258;38,941;0,519;-3,007
"*txt_1196";-4,457;-12,495;67,48;-0,874;12,263;-15,552
"*txt_1463";-1,327;26,748;-1,29;-1,592;-1,372;-1,717
"*txt_1186";-0,294;-0,166;-3,217;0,479;28,836;-9,479
"*txt_1462";-0,292;30,518;-1,32;-0,628;-3,434;-4,299
"*txt_1187";-0,166;-0,299;-0,161;5,031;-0,171;-0,215
"*txt_1458";-2,323;46,836;-2,258;-2,787;-2,403;-3,007
"*txt_1459";-0,995;-0,137;1,903;1,218;0,02;-1,288
"*txt_1454";-0,575;-1,997;21,967;-0,053;-0,001;-3,007
"*txt_1455";-1,492;15,225;-0,057;-0,195;-1,544;-1,932
"*txt_1456";-6,319;-11,415;16,84;59,805;-6,536;-8,181
"*txt_1457";-17,678;-19,831;134,026;18,19;-1,142;-23,967
"*txt_1450";41,977;-0,43;-2,097;-0,744;-2,231;-2,792
"*txt_1452";67,424;0;-0,295;-2,019;-4,634;-13,162
"*txt_1469";-3,653;65,213;-3,551;-2,309;-3,778;-4,729
"*txt_1399";-3,986;42,747;-0,618;-0,29;-4,123;-5,16
"*txt_1229";-1,492;22,033;-1,451;-0,195;-1,544;-1,932
"*txt_1228";-3,986;-4,831;26,276;-2,681;14,077;-5,16
"*txt_1227";-3,486;53,979;-1,462;-4,183;-1,641;-4,514
"*txt_1226";2,728;0,812;-0,806;0,042;-0,857;-1,073
"*txt_1225";-4,152;-3,196;-2,044;-0,38;75,561;-5,376
"*txt_1224";-11,844;-21,395;23,763;113,166;-7,988;-15,334
"*txt_1223";-3,387;114,806;-4,976;-8,784;-5,403;-9,479
"*txt_1222";-1,327;18,765;-1,29;-1,592;-0,029;-1,717
"*txt_1220";-2,157;-3,896;0,025;-0,014;31,066;-2,792
"*txt_1464";-3,486;61,871;-3,389;-2,126;-3,606;-4,514
"*txt_1467";41,273;-1,208;-0,211;-2,189;-1,887;-2,362
"*txt_1466";-1,855;48,02;-4,818;-1,654;-0,312;-6,984
"*txt_1465";-3,653;57,283;-1,605;-4,383;-3,778;-2,608
"*txt_1396";-3,875;-0,827;3,743;20,271;-0,358;-7,749
"*txt_1395";34,45;-1,921;-1,32;-1,943;0,462;-4,299
"*txt_1394";0;-1,997;0,67;3,709;0,519;-3,007
"*txt_1393";8,87;-2,418;-1,605;-2,309;16,77;-4,729
"*txt_1460";-2,655;-2,547;-0,025;-3,186;56,938;-3,438
"*txt_1391";-7,282;-24,191;61,186;10,075;3,16;-15,457
"*txt_1390";1,968;-7,501;-0,074;2,361;9,162;-5,376
"*txt_1015";35,884;0,348;0,095;-4,982;-4,295;-5,376
"*txt_1017";-1,991;-3,596;-0,309;-2,388;57,081;-2,577
"*txt_1010";18,111;-0,898;-0,483;-0,597;-0,514;-0,644
"*txt_1012";-3,154;-5,697;-3,066;5,648;35,886;-4,083
"*txt_1013";0,9;-0,898;7;-0,597;-0,514;-0,644
"*txt_1498";45,995;-4,831;-3,875;-2,681;4,069;-5,16
"*txt_1082";-2,157;43,487;-2,097;-2,588;-2,231;-2,792
"*txt_1490";0,142;6,166;-1,774;0,02;-1,887;-0,556
"*txt_1491";77,116;-2,27;-2,42;-2,986;-2,574;-3,222
"*txt_1492";-1,249;49,595;-0,016;-7,582;-1,385;-8,181
"*txt_1493";0,142;-3,296;-1,774;-0,447;29,756;-2,362
"*txt_1494";-2,821;-2,826;0,203;-0,286;34,184;-3,653
"*txt_1495";-4,152;-7,501;-4,036;-4,982;-4,295;116,814
"*txt_1496";33,555;2,149;-2,645;-0,818;-4,984;-6,238
"*txt_1497";0,839;15,666;-0,416;-2,588;-2,231;-2,792
"*txt_1128";-2,65;-1,293;9,353;-0,041;5,775;-4,229
"*txt_1129";-6,638;-15,944;-6,405;-6,318;258,282;-11,427
"*txt_1081";3,083;-6,599;-0,422;-0,895;28,12;-4,729
"*txt_1080";-0,212;0,115;8,405;1,303;-3,262;-4,083
"*txt_1087";-8,157;-14,735;0,007;24,567;31,402;-10,561
"*txt_1086";-0,995;-1,797;14,004;1,218;-1,029;-1,288
"*txt_1120";0,9;3,222;-0,483;-0,597;-0,514;-0,644
"*txt_1121";4,707;-5,697;17,873;-0,009;-1,337;-4,083
"*txt_1122";-0,575;38,546;-2,258;-2,787;-2,403;-3,007
"*txt_1088";-2,489;41,869;-2,42;-1,068;-2,574;-3,222
"*txt_1124";-4,652;62,208;-4,522;-3,436;-0,345;-6,023
"*txt_1126";-1,991;-2,933;-0,618;-2,681;70,187;-5,16
"*txt_1127";-4,152;-1,721;0,787;40,731;-2,267;-5,376
"*txt_1269";0,059;12,899;0,078;-2,388;-2,059;-2,577
"*txt_1268";60,411;-2,996;-1,612;-1,99;-1,715;-2,147
"*txt_1263";-0,38;-6,298;20,055;4,268;-0,439;-4,514
"*txt_1262";-7,99;-11,94;-5,609;207,572;-8,264;-8,048
"*txt_1261";-4,152;-7,501;0,095;47,892;-0,882;-1,609
"*txt_1260";41,194;-2,696;-0,057;-1,791;-1,544;-1,932
"*txt_1267";-1,991;-1,465;-0,309;15,138;1,034;-2,577
"*txt_1266";-5,818;-10,511;-3,566;-0,134;-2,235;85,425
"*txt_1264";-3,486;-6,298;-3,389;-4,183;-3,606;98,086
"*txt_1300";0,01;-0,104;-1,32;4,913;-3,434;0,742
"*txt_1301";-5,818;-5,943;-3,566;10,731;-3,897;27,529
"*txt_1302";-3,986;-7,2;-3,875;-2,681;-4,123;101,069
"*txt_1303";-1,69;-2,418;-0,422;0,041;0,223;8,191
"*txt_1304";0,015;-3,896;-0,416;-0,744;31,066;-2,792
"*txt_1305";10,513;-2,996;-1,612;-1,99;-0,172;3,434
"*txt_1306";-3,154;-5,697;-3,066;-3,784;-3,262;88,728
"*txt_1307";-1,405;12,337;-0,378;2,211;-1,528;-6,454
"*txt_1308";-3,653;-6,599;-3,551;-4,383;-3,778;102,767
"*txt_1309";-0,497;0,179;7;-0,597;-0,514;-0,644
"*txt_1062";-0,663;1,641;0,415;0,205;-0,686;-0,858
"*txt_1065";-1,327;-2,396;-0,013;0,41;14,688;-1,717
"*txt_1064";-11,111;-16,912;0,888;-0,006;140,265;-17,293
"*txt_1067";3,083;2,209;-1,605;0,041;-0,017;-4,729
"*txt_1066";7,1;5,452;-1,32;-1,943;-0,344;-4,299
"*txt_1339";-5,818;-10,511;29,798;0,296;-6,018;6,672
"*txt_1123";6,308;-6,298;-0,333;-0,08;13,422;-4,514
"*txt_1231";-2,655;45,195;-2,581;-3,186;-0,901;-3,438
"*txt_1237";-4,818;88,645;-2,645;-5,781;-4,984;-6,238
"*txt_1238";-1,825;-0,146;-0,211;0,02;14,045;-2,362
"*txt_1239";-2,988;-1,446;1,052;1,634;5,049;-1,817
"*txt_1191";12,884;2,209;-1,605;-4,383;0,223;-4,729
"*txt_1068";-3,396;-5,381;-3,257;-0,476;99,029;-7,102
"*txt_1111";7,425;4,927;-0,309;-2,388;-2,059;-2,577
"*txt_1110";0,412;11,576;-0,653;-0,115;-2,574;-3,222
"*txt_1113";-0,438;68,706;-2,797;-5,981;-5,156;-6,454
"*txt_1115";-14,535;156,689;-0,415;-10,94;-5,543;-18,819
"*txt_1114";-7,488;-11,043;14,324;6,896;12,656;-9,695
"*txt_1116";-0,044;45,895;-0,458;-6,181;-3,238;-6,67
"*txt_1118";-6,152;-8,659;-0,004;19,078;19,956;-7,965
"*txt_1359";-5,985;-10,812;-5,819;-1,777;-2,382;116,37
"*txt_1061";-0,024;2,748;15,49;0,02;-6,756;-8,902
"*txt_1358";-0,166;3,341;-0,161;-0,199;-0,171;-0,215
"*txt_1429";-0,331;-0,599;2,185;-0,398;2,003;-0,429
"*txt_1060";23,154;-4,251;0,343;0,602;-1,795;-4,729
"*txt_1089";82,458;-1,446;-2,904;-3,584;-3,09;-3,868
"*txt_1164";-1,658;-2,996;0,315;0,084;16,495;-2,147
"*txt_1165";-14,366;-23,398;14,293;147,644;-5,397;-18,601
"*txt_1166";-0,166;3,341;-0,161;-0,199;-0,171;-0,215
"*txt_1167";44,379;-2,826;-0,91;-3,385;0,124;-3,653
"*txt_1428";17,209;1,625;-1,612;-1,99;-1,715;-2,147
"*txt_1162";-2,363;-6,51;0,171;0,146;46,202;-7,965
"*txt_1163";-3,714;-5,943;-0,176;76,362;-1,032;-7,533
"*txt_1168";5,603;-2,418;-0,422;0,041;5,214;-4,729
"*txt_1298";-1,327;-2,396;-0,013;-1,592;-1,372;26,849
"*txt_1438";0,008;39,771;-2,343;-3,246;-2,588;-5,807
"*txt_1439";28,824;-0,02;0,002;-2,787;-2,403;-3,007
"*txt_1348";-6,486;-11,716;0,544;13,545;-1,509;8,949
"*txt_1349";-2,489;-4,496;-2,42;-2,986;-2,574;70,022
"*txt_1432";5,405;19,36;-2,904;-3,584;-3,09;-3,868
"*txt_1433";-1,942;-10,209;-0,728;4,058;-3,732;29,189
"*txt_1430";-11,508;-18,255;105,733;3,257;-0,001;-10,411
"*txt_1431";-7,822;-5,618;125,419;0,752;-8,091;-10,128
"*txt_1436";-0,026;-6,899;-0,013;5,519;11,077;-4,945
"*txt_1437";-1,492;-0,003;0,526;0,207;0,416;-0,266
"*txt_1434";14,227;19,66;-4,347;-5,757;-1,635;-8,614
"*txt_1356";-2,489;-4,496;-2,42;-2,986;-2,574;70,022
"*txt_1025";-2,323;-1,997;5,597;3,709;0,519;-3,007
"*txt_1024";3,557;27,794;-3,389;-4,183;-3,606;-4,514
"*txt_1188";4,707;-1,68;-3,066;17,881;-1,337;-4,083
"*txt_1189";-10,111;-22,305;0,851;42,272;28,5;-15,987
"*txt_1021";17,838;-1,726;2,319;-1,834;0,885;-11,21
"*txt_1020";-0,702;-4,496;2,058;3,047;4,207;-3,222
"*txt_1022";-1,024;74,077;-0,928;-7,181;-6,191;-7,749
"*txt_1182";-0,475;-4,251;0,343;3,699;5,214;-2,608
"*txt_1180";-1,991;40,138;-1,935;-2,388;-2,059;-2,577
"*txt_1426";-0,829;-0,026;8,908;-0,994;0,115;-1,073
"*txt_1029";111,889;-5,122;-4,036;-2,868;-2,267;-5,376
"*txt_1028";-0,497;3,222;0,951;-0,597;-0,514;-0,644
"*txt_1184";-0,331;-0,599;2,185;1,615;-0,343;-0,429
"*txt_1185";-0,834;45,195;-2,581;-3,186;-2,746;-3,438
"*txt_1199";-0,357;-4,272;0;-0,164;38,267;-6,238
"*txt_1009";4,203;0,009;0,415;-0,795;-0,686;-0,858
"*txt_1230";24,15;-1,198;-0,645;-0,795;-0,686;-0,858
"*txt_1338";-6,987;-10,147;0,006;-4,26;138,026;-9,046
"*txt_1232";-2,489;-0,798;-0,653;-1,068;41,443;-3,222
"*txt_1233";0,137;3,855;0,157;-0,994;-0,857;-1,073
"*txt_1234";-4,485;73,868;-2,343;-5,381;-2,588;-5,807
"*txt_1235";-3,653;-0,001;-0,422;0,041;22,08;-4,729
"*txt_1236";-0,026;-4,541;-0,517;3,197;15,357;-4,945
"*txt_1059";-7,321;-10,744;-0,846;117,647;-5,403;-2,233
"*txt_1331";0,412;0,898;-0,004;-2,986;-0,763;0,837
"*txt_1330";0,01;-1,921;0,021;-0,628;20,069;-4,299
"*txt_1333";-3,154;55,193;-1,181;-3,784;-3,262;-4,083
"*txt_1332";-2,157;-3,896;-2,097;-2,588;-2,231;60,674
"*txt_1335";-0,497;-0,898;18,63;-0,597;-0,514;-0,644
"*txt_1334";-2,988;-5,397;-2,904;-3,584;-3,09;84,05
"*txt_1337";-1,84;-2,674;-1,75;-4,582;85,278;-4,945
"*txt_1336";-8,324;-15,037;0,001;1,998;-8,61;67,904
"*gr_02";14,36;0,858;-52,193;48,615;44,646;-119,613
"*gr_01";-14,36;-0,858;52,193;-48,615;-44,646;119,613
"*txt_1421";-6,319;-8,956;-0,357;-5,366;147,823;-8,181
"*txt_1420";10,697;0,052;-1,897;-4,782;4,069;-3,013
"*txt_1413";-8,993;-13,739;-0,967;138,179;-5,189;-2,636
"*n_02";-0,497;-0,898;7;0,609;-0,514;-0,644
"*n_03";-0,829;-0,026;-0,806;-0,994;17,114;-1,073
"*txt_1423";2,728;3,855;-0,806;-0,994;-0,857;-1,073
"*txt_1475";-1,251;-5,697;-3,066;3,094;35,886;-4,083
"*txt_1472";-0,166;3,341;-0,161;-0,199;-0,171;-0,215
"*txt_1473";4,43;-3,296;-1,774;-2,189;21,172;-2,362
"*n_04";-0,331;-0,599;2,185;1,615;-0,343;-0,429
"*n_05";24,15;-1,198;-0,645;-0,795;-0,686;-0,858
"*txt_1478";-6,486;-1,293;-0,036;-3,713;84,86;-8,397
"*txt_1479";-3,875;-10,812;-0,928;-0,782;115,324;-7,749
"*txt_1422";-1,658;-2,996;-0,126;0,084;16,495;-0,404
"*txt_1094";0,066;-0,13;0,095;6,83;-0,139;-5,376
"*txt_1096";-1,991;0,026;0,078;0;7,03;-2,577
"*txt_1097";6,276;-3,896;6,586;-0,014;-0,502;-2,792
"*txt_1159";-0,575;-1,997;0,002;-0,903;27,673;-3,007
"*txt_1158";4,411;-7,2;-0,618;4,879;4,069;-5,16
"*txt_1092";-0,353;84,314;-3,877;-7,381;-6,364;-7,965
"*txt_1093";100,028;-1,298;-3,713;-4,582;-3,95;-4,945
"*txt_1155";129,72;-0,104;-4,397;-6,128;-6,756;-11,21
"*txt_1154";0,9;0,179;-0,483;0,609;-0,514;-0,644
"*txt_1157";-5,33;58,913;-3,362;-0,978;-0,448;-9,695
"*txt_1156";47,478;1,258;-3,389;-4,183;-3,606;-4,514
"*txt_1151";-3,653;57,283;-3,551;-4,383;-1,795;-2,608
"*txt_1150";-4,652;62,208;-2,493;-3,436;-1,26;-6,023
"*txt_1153";-0,237;3,121;-1,774;0,02;-1,887;0,699
"*txt_1278";-4,485;-8,102;-4,36;-3,246;-4,639;115,086
"*txt_1279";-4,652;-8,403;-4,522;-5,581;-4,812;130,869
"*txt_1274";-14,121;-24,594;-0,581;265,807;-5,733;-16,6
"*txt_1275";13,546;0,359;-0,967;-1,193;-1,029;-1,288
"*txt_1276";-4,485;-8,102;-2,343;-1,647;-4,639;94,425
"*txt_1277";-5,318;-9,607;-5,17;-4,203;-5,501;138,479
"*txt_1270";64,668;-4,496;-2,42;-1,068;-0,763;-3,222
"*txt_1271";-2,821;-5,096;-2,743;-3,385;-2,918;79,373
"*txt_1272";-4,319;-7,801;-4,198;-5,181;-4,467;121,498
"*txt_1273";-2,655;-2,547;-0,779;-1,237;-2,746;44,55
"*txt_1375";30,919;-1,208;0,171;-2,189;-1,887;-2,362
"*txt_1374";-2,643;-1,25;4,644;-3,894;41,14;-10,561
"*txt_1377";-6,486;-11,716;-4,19;-5,561;-6,709;160,45
"*txt_1079";103,941;-6,939;-8,417;0,265;-1,052;-11,21
"*txt_1371";-2,157;-3,896;-2,097;-2,588;-2,231;60,674
"*txt_1370";-2,796;-12,018;56,841;3,459;-0,146;-8,614
"*txt_1373";0,137;0,812;2,858;-0,994;-0,857;-1,073
"*txt_1372";-2,608;2,545;1,341;0,033;-2,749;0,001
"*txt_1072";-0,663;-1,198;12,514;0,205;-0,686;-0,858
"*txt_1073";-1,484;-12,018;-2,646;23,44;24,968;-8,614
"*txt_1070";-0,331;0,82;-0,322;-0,398;2,003;-0,429
"*txt_1071";-0,475;36,578;-3,551;-2,309;-0,542;-4,729
"*txt_1379";-3,986;-7,2;-0,038;-2,681;-4,123;71,33
"*txt_1077";-0,829;-1,497;18,308;0,042;-0,857;-1,073
"*txt_1074";-0,212;-3,391;-3,066;-1,763;63,039;-4,083
"*txt_1075";-5,656;59,265;7,51;-9,385;-8,091;-10,128
"*txt_1388";-5,318;-9,607;-5,17;-6,381;-5,501;149,621
"*txt_1389";-3,154;-5,697;2,466;-1,763;44,093;-4,083
"*txt_1381";-3,653;-6,599;-3,551;-2,309;-3,778;91,733
"*txt_1382";-1,84;53,12;-1,75;-4,582;-3,95;-2,81
"*txt_1383";-4,985;-9,005;-4,846;-3,818;-5,156;129,118
"*txt_1384";71,519;10,329;-5;-8,911;-9,649;-12,077
"*txt_1385";-6,146;-15,037;-4,098;-5,75;-6,417;170,897
"*txt_1386";-5,493;113,838;-3,508;-9,185;-3,911;-9,911
"*txt_1387";-5,318;-9,607;-5,17;-6,381;-5,501;149,621
"*txt_1209";-2,988;30,476;0,118;-3,584;-1,189;-3,868
"*txt_1208";-3,154;17,282;-0,178;-0,505;0,02;-4,083
"*txt_1201";-0,212;-1,68;0,059;5,648;-1,337;0,15
"*txt_1200";-0,084;-2,826;1,329;0,594;2,978;-1,625
"*txt_1203";-3,32;-5,998;-1,32;-0,628;79,441;-4,299
"*txt_1202";0;0,121;0,001;3,496;-1,2;-1,503
"*txt_1205";-3,486;27,794;0,003;-0,08;-3,606;-4,514
"*txt_1204";-7,708;191,531;-7,368;-6,743;-14,338;-17,947
"*txt_1207";-0,214;66,211;-4,36;-5,381;-4,639;-5,807
"*txt_1206";2,101;0,82;-0,322;-0,398;-0,343;-0,429
"*txt_1103";312,079;-16,851;-6,884;-8,911;-9,649;-12,077
"*txt_1100";4,713;4,596;-1,128;-1,392;-1,2;-1,503
"*txt_1101";8,897;7,857;-4,198;0,132;-4,467;-5,591
"*txt_1106";-2,489;-0,798;0,472;-2,986;32,564;-3,222
"*txt_1104";-0,497;-0,898;18,63;-0,597;-0,514;-0,644
"*txt_1105";-3,486;61,871;-3,389;-4,183;-1,641;-4,514
"*txt_1108";0,029;-1,943;-4,198;60,136;-4,467;-5,591
"*txt_1109";-5,152;-9,306;5,98;27,58;0,555;-6,67
"*txt_1408";0,219;24,99;-4,684;-1,972;-0,016;-6,238
"*txt_1407";-2,489;-0,078;-0,004;1,104;7,74;-3,222
"*txt_1406";20,944;-2,826;1,329;-1,409;-0,112;-3,653
"*txt_1405";-4,652;2,545;5,076;-3,436;6,893;-6,023
"*txt_1251";-1,805;86,015;-3,257;-6,581;-5,673;-7,102
"*txt_1402";-0,575;38,546;-2,258;-2,787;-2,403;-3,007
"*txt_1401";44,162;-2,418;-3,551;-2,309;1,157;-4,729
"*txt_1400";-6,486;-11,716;9,353;24,745;2,236;-8,397
"*txt_1036";-1,492;-2,696;-0,057;-0,195;28,757;-1,932
"*txt_1037";-4,985;-9,005;-2,797;-5,981;-5,156;129,118
