"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"constitucionalmente";0,905;-0,895;0,708;0,786;-0,509;-0,642
"cegamente";0,905;-0,895;-0,558;-0,531;-0,509;4,973
"abruptamente";-0,496;-0,895;-0,558;-0,531;-0,509;14,029
"719";6,793;-0,895;0,708;-0,531;-0,509;-0,642
"367";18,161;-0,895;-0,558;-0,531;-0,509;-0,642
"260";0,905;-0,895;-0,558;-0,531;0,858;0,51
"2023";-0,496;0,182;-0,558;-0,531;-0,509;4,973
"1947";-0,496;-0,895;0,708;-0,531;0,858;0,51
"129";0,905;-0,895;0,708;-0,531;0,858;-0,642
"06";0,905;0,182;-0,558;-0,531;-0,509;0,51
"*txt_1218";-4,805;29,725;0,553;-0,035;-4,932;-6,22
"*txt_1219";6,793;0,182;-0,558;-0,531;-0,509;-0,642
"*txt_1212";35,719;-2,813;-0,197;0,091;-2,888;-3,642
"*txt_1213";-1,819;-1,2;1,121;3,918;1,448;-2,355
"*txt_1210";-1,654;7,749;-0,244;-0,199;-0,164;-0,401
"*txt_1211";-2,441;-0,009;-0,426;-4,792;51,272;-5,79
"*txt_1216";30,743;-0,995;0,115;-0,969;-2,718;-3,428
"*txt_1214";-1,323;-2,389;-1,488;-0,04;34,408;-1,713
"*txt_1215";-0,019;0,953;-0,061;3,16;-1,358;-1,713
"*txt_1398";14,219;-6,279;-0,602;-3,725;18,613;-4,501
"*txt_1137";0;-4,183;4,26;13,408;-2,378;-2,999
"*txt_1136";-0,992;-1,791;0,004;5,742;1,717;-1,284
"*txt_1135";11,513;3,905;-1,077;-0,969;-2,718;-3,428
"*txt_1134";26,461;13,637;-3,461;-4,942;-4,665;-8,589
"*txt_1133";-1,709;-7,545;-3,786;86,146;5,141;-22,249
"*txt_1132";17,228;0,12;-3,538;-0,304;0,025;-4,072
"*txt_1131";16,944;14,028;-4,845;-2,556;-4,421;-5,575
"*txt_1130";19,245;0,028;-2,233;0,025;-2,038;-2,57
"*txt_1139";36,516;-1,456;-0,49;-0,423;-2,038;-2,57
"*txt_1138";-2,814;-2,813;-1,235;-0,143;52,737;-3,642
"*txt_1091";107,55;-3,66;-3,725;-3,547;-3,399;-4,286
"*txt_1410";-6,801;-12,282;-3,63;206,564;-6,981;-8,804
"*txt_1411";-5,137;-3,109;2,415;59,558;-5,274;-6,651
"*txt_1412";9,069;15,658;-5,592;-5,326;-0,033;-6,436
"*txt_1008";5,483;-0,953;0,142;1,753;-1,698;-2,141
"*txt_1414";-0,827;9,188;-0,93;0,096;-0,848;-1,07
"*txt_1415";48,707;-4,782;0,115;-0,969;-2,718;-3,428
"*txt_1416";-7,801;-14,087;161,801;-0,716;-2,51;-10,099
"*txt_1417";-0,144;-0,05;0,142;-0,199;1,939;-0,401
"*txt_1419";0,168;33,91;-3,165;-3,014;-2,888;-3,642
"*txt_1001";0,41;-3,946;4,965;3,015;-0,421;-2,397
"*txt_1007";-0,337;-3,585;-0,49;11,49;-0,369;0,451
"*txt_1006";174,783;-4,816;-4,013;-1,404;-10,578;-13,341
"*txt_1005";-0,331;-0,597;1,783;1,913;-0,339;-0,428
"*txt_1004";-5,31;-11,003;1,466;-3,971;107,814;-9,667
"*txt_1098";-1,819;-1,2;-0,361;7,971;1,448;-0,552
"*txt_1247";-4,141;-7,477;-2,584;-4,436;-4,25;106,049
"*txt_1099";-1,985;0,028;-2,233;6,665;0,045;-0,008
"*txt_1486";-0,165;-0,298;-0,186;5,649;-0,17;-0,214
"*txt_1485";84,313;-0,207;-4,845;-2,556;-4,421;-5,575
"*txt_1484";20,391;-0,717;-0,142;-1,595;-0,084;-1,927
"*txt_1483";-2,814;-5,081;0,795;-1,118;43,2;-3,642
"*txt_1482";0;4,618;-1,302;-0,003;0;-1,498
"*txt_1480";-2,636;21,067;-0,869;0,917;-0,569;-8,373
"*txt_1489";0,195;28,259;-2,237;-2,062;-1,917;-4,931
"*txt_1488";-0,697;-4,482;3,544;-0,034;12,534;-3,213
"*txt_1256";174,284;-6,856;-5,779;-5,504;-5,274;-6,651
"*txt_1257";36,004;-13,691;6,016;0,112;-0,503;-11,61
"*txt_1254";10,697;27,059;-5,218;-4,97;-4,762;-6,005
"*txt_1255";6,793;-0,895;0,708;-0,531;-0,509;-0,642
"*txt_1252";-0,902;55,938;-2,759;-2,556;-4,421;-5,575
"*txt_1253";-3,061;-18,609;41,027;-0,686;22,144;-11,01
"*txt_1250";83,368;-2,534;-2,978;-2,837;-2,718;-3,428
"*txt_1318";-3,975;-7,178;-4,471;-4,258;-4,08;112,453
"*txt_1316";-7,467;-13,485;-6,187;-3,971;-7,665;178,458
"*txt_1315";-0,165;-0,298;5,38;-0,177;-0,17;-0,214
"*txt_1313";-3,477;-6,279;-0,602;-0,501;-3,569;58,138
"*txt_1311";-2,648;-4,782;1,054;-2,837;-2,718;36,343
"*txt_1310";-2,151;-3,884;2,244;-0,55;0,772;3,894
"*txt_1326";-0,827;-1,493;-0,93;-0,886;-0,848;23,386
"*txt_1248";-4,125;131,859;-5,005;-8,715;-8,35;-10,53
"*txt_1078";13,59;0,363;-1,116;-1,063;-1,018;-1,284
"*txt_1169";-6,125;20,719;-2,238;6,603;-0,254;-10,746
"*txt_1376";-9,636;-17,402;-10,84;-10,325;-7,68;261,346
"*txt_1357";-3,859;67,649;-6,714;0,075;-6,127;-7,727
"*txt_1378";-4,971;-8,977;-5,592;-5,326;-5,103;140,646
"*txt_1344";-3,643;-6,578;-4,098;-1,9;-3,739;92,002
"*txt_1345";-2,316;-4,183;-2,606;-2,482;-0,612;54,663
"*txt_1346";-3,145;-5,68;-3,538;-3,37;-3,228;88,983
"*txt_1347";-3,643;-6,578;-2,066;-3,903;-3,739;92,002
"*txt_1340";-2,648;53,702;-2,978;-2,837;-2,718;-3,428
"*txt_1341";-3,643;-6,578;-4,098;-3,903;-3,739;103,062
"*txt_1342";-1,654;-2,987;0,142;-0,199;-1,698;18,917
"*txt_1343";-3,809;-6,878;-4,284;-4,081;-3,91;107,757
"*txt_1173";-5,969;-10,779;-6,714;-6,395;-6,127;168,871
"*txt_1172";-4,663;-0,28;1,227;22,488;0,001;-8,804
"*txt_1171";13,386;-3,609;-1,085;-3,737;20,816;-7,081
"*txt_1026";-0,992;-1,791;-1,116;33,911;-1,018;-1,284
"*txt_1177";7,161;-2,534;2,941;1,244;-2,718;-3,428
"*txt_1176";-3,975;-0,063;1,583;28,817;-4,08;-5,145
"*txt_1175";-0,018;0,837;-0,125;14,667;-3,027;-6,436
"*txt_1174";0,558;30,633;-3,725;-1,581;-3,399;-4,286
"*txt_1179";19,804;1,456;-0,981;-0,847;-2,072;-5,145
"*txt_1178";0;-1,987;0,351;0,448;5,088;-2,999
"*txt_1292";-7,134;-12,883;-5,82;-2,197;-7,323;158,83
"*txt_1293";-3,145;-5,68;-1,561;-3,37;-3,228;77,976
"*txt_1290";-1,177;108,13;-10,277;-1,532;-9,378;-11,826
"*txt_1291";-5,137;-9,277;-5,779;-0,111;-1,625;85,072
"*txt_1296";-7,967;-14,388;-8,963;-8,536;-8,179;225,418
"*txt_1294";-2,316;-4,183;-2,606;-2,482;-2,378;65,535
"*txt_1295";-1,323;-2,389;-1,488;-0,04;34,408;-1,713
"*txt_1353";-3,643;-6,578;-4,098;-3,903;-3,739;103,062
"*txt_1352";-6,468;-9,219;37,551;0,917;-6,639;1,734
"*txt_1351";-1,143;-8,377;-0,523;0,174;-2,705;35,914
"*txt_1299";-0,496;-0,895;0,708;0,786;0,858;-0,642
"*txt_1425";-1,654;-2,987;-1,861;-0,199;46,016;-2,141
"*txt_1424";-4,971;-4,524;-3,467;132,29;-5,103;-6,436
"*txt_1355";-5,969;-10,779;-0,569;121,335;-6,127;-2,147
"*txt_1354";-2,151;-3,884;-2,419;-2,304;-2,208;60,848
"*txt_1050";-1,323;-2,389;-0,061;3,16;0,712;0,3
"*txt_1198";-0,331;0,825;-0,372;1,913;-0,339;-0,428
"*txt_1052";33,423;-0,95;-5,638;6,042;-1,842;-9,02
"*txt_1053";-0,114;-2,708;53,916;1,552;-6,558;-13,557
"*txt_1054";-0,037;-4,782;-1,077;-2,837;57,581;-3,428
"*txt_1056";-0,059;11,875;-3,294;0,004;-0,089;-2,659
"*txt_1057";-6,968;-7,908;48,744;-1,004;-3,226;2,133
"*txt_1058";32,011;15,227;-6,153;-5,86;-5,615;-7,081
"*txt_1190";7,071;30,911;-6,153;-5,86;-3,513;-4,855
"*txt_1193";-0,469;-6,578;2,244;0,17;17,035;-4,716
"*txt_1192";-0,496;0,182;-0,558;-0,531;6,586;-0,642
"*txt_1195";-2,482;-0,075;-2,792;-2,659;51,974;-3,213
"*txt_1194";0;0;0;0;0;0
"*txt_1197";-2,482;-4,482;47,026;-2,659;0,366;-3,213
"*txt_1196";-4,431;-12,437;-1,142;63,935;12,574;-15,507
"*txt_1463";-1,488;22,106;-1,674;-0,109;-1,528;-1,927
"*txt_1186";-0,288;-0,159;0,764;-3,809;29,312;-9,451
"*txt_1462";-0,209;33,682;-1,561;-1,424;-3,228;-4,072
"*txt_1187";-0,165;-0,298;5,38;-0,177;-0,17;-0,214
"*txt_1458";-2,316;46,98;-2,606;-2,482;-2,378;-2,999
"*txt_1459";-0,992;-0,135;0,004;5,742;0,023;-1,284
"*txt_1454";-0,571;-1,987;-0,02;19,446;-0,001;-2,999
"*txt_1455";-1,488;15,28;-0,142;-0,109;-1,528;-1,927
"*txt_1456";-5,304;-9,578;39,982;20,703;-5,444;-6,866
"*txt_1457";-16,951;-18,624;17,164;123,921;-1,328;-23,018
"*txt_1450";42,105;-0,424;-0,627;-2,304;-2,208;-2,784
"*txt_1452";65,753;-0,006;-0,063;-2,375;-4,697;-13,341
"*txt_1469";-3,643;65,419;-2,066;-3,903;-3,739;-4,716
"*txt_1399";-3,975;42,901;-0,183;-0,847;-4,08;-5,145
"*txt_1229";-1,488;22,106;-0,142;-1,595;-1,528;-1,927
"*txt_1228";-3,975;-4,811;-2,41;23,006;14,316;-5,145
"*txt_1227";-3,477;54,156;-3,911;-1,74;-1,61;-4,501
"*txt_1226";2,74;0,819;0,071;-0,886;-0,848;-1,07
"*txt_1225";-4,141;-3,178;-0,256;-2,39;76,439;-5,36
"*txt_1224";-11,978;-21,631;120,262;21,976;-8,037;-15,507
"*txt_1223";-3,37;115,18;-8,213;-5,637;-5,329;-9,451
"*txt_1222";-1,323;18,828;-1,488;-1,417;-0,026;-1,713
"*txt_1220";-2,151;-3,884;-0,001;0,001;31,444;-2,784
"*txt_1464";-3,477;62,067;-1,896;-3,725;-3,569;-4,501
"*txt_1467";41,395;-1,2;-2,047;-0,305;-1,868;-2,355
"*txt_1466";-1,841;48,218;-2,471;-5,463;-0,01;-6,959
"*txt_1465";-3,643;57,47;-4,098;-1,9;-3,739;-2,597
"*txt_1396";-3,859;-0,814;11,415;9,459;-0,335;-7,727
"*txt_1395";34,569;-1,908;-1,727;-1,581;0,489;-4,286
"*txt_1394";-0,082;-2,813;17,892;-0,143;0,136;-3,642
"*txt_1393";8,915;-2,403;-2,066;-1,9;17,035;-4,716
"*txt_1460";-2,482;-2,259;-2,792;-0,824;63,093;-3,213
"*txt_1391";-7,098;-23,798;6,351;69,824;2,559;-15,185
"*txt_1390";1,986;-7,477;0,355;0,482;9,341;-5,36
"*txt_1015";36,013;0,357;-4,658;0,018;-4,25;-5,36
"*txt_1017";-1,985;-3,585;-2,233;-0,423;57,695;-2,57
"*txt_1010";18,161;-0,895;-0,558;-0,531;-0,509;-0,642
"*txt_1012";-3,145;-5,68;6,453;-3,37;36,344;-4,072
"*txt_1013";0,905;-0,895;-0,558;6,259;-0,509;-0,642
"*txt_1498";46,15;-4,811;-2,41;-4,258;4,172;-5,145
"*txt_1082";-2,151;43,62;-2,419;-2,304;-2,208;-2,784
"*txt_1490";0,145;6,198;-0,361;-0,305;-1,868;-0,552
"*txt_1491";77,333;-2,259;-2,792;-2,659;-2,548;-3,213
"*txt_1492";-1,238;49,789;-7,089;-0,106;-1,343;-8,158
"*txt_1493";0,145;-3,286;-0,361;-1,949;30,109;-2,355
"*txt_1494";-2,979;-3,093;-1,397;2,289;31,592;-3,857
"*txt_1495";-4,141;-7,477;-4,658;-4,436;-4,25;117,149
"*txt_1496";33,682;2,173;-0,625;-3,058;-4,932;-6,22
"*txt_1497";0,847;15,729;-2,419;-0,55;-2,208;-2,784
"*txt_1128";-2,927;-1,62;0,061;8,947;5,045;-4,605
"*txt_1129";-6,615;-15,894;-7,661;-5,292;261,049;-11,394
"*txt_1081";3,105;-6,578;-0,723;-0,611;28,511;-4,716
"*txt_1080";-0,209;0,12;0,417;10,911;-3,228;-4,072
"*txt_1087";-8,301;-14,99;22,492;0,036;35,257;-10,746
"*txt_1086";-0,992;-1,791;1,416;12,522;-1,018;-1,284
"*txt_1120";0,905;3,235;-0,558;-0,531;-0,509;-0,642
"*txt_1121";4,735;-5,68;0;10,911;-0,243;-4,072
"*txt_1122";-0,571;38,67;-2,606;-2,482;-2,378;-2,999
"*txt_1088";-2,648;37,685;-1,077;-0,969;-2,718;-3,428
"*txt_1124";-4,639;62,42;-5,218;-2,89;-0,325;-6,005
"*txt_1126";-1,982;-2,916;-2,41;-0,847;71,007;-5,145
"*txt_1127";-4,141;-1,707;51,911;0,018;-2,229;-5,36
"*txt_1269";0,061;12,953;-2,233;0,025;-2,038;-2,57
"*txt_1268";60,577;-2,987;-1,861;-1,772;-1,698;-2,141
"*txt_1263";-0,375;-6,279;2,648;22,959;-0,421;-4,501
"*txt_1262";-7,967;-11,898;222,387;-6,335;-8,179;-8,02
"*txt_1261";-4,141;-7,477;51,911;0,018;-0,854;-1,598
"*txt_1260";41,312;-2,688;-0,142;-1,595;-1,528;-1,927
"*txt_1267";-1,985;-1,456;16,541;-0,423;1,068;-2,57
"*txt_1266";-5,802;-10,478;-0,051;-4,079;-2,187;85,703
"*txt_1264";-3,477;-6,279;-3,911;-3,725;-3,569;98,368
"*txt_1300";0;-0,184;-0,031;3,015;-3,569;0,555
"*txt_1301";-5,802;-5,915;12,246;-4,079;-3,84;27,648
"*txt_1302";-3,975;-7,178;-2,41;-4,258;-4,08;101,365
"*txt_1303";-1,831;-2,658;-0,121;0,1;0,155;7,346
"*txt_1304";0,016;-3,884;-0,627;-0,55;31,444;-2,784
"*txt_1305";10,553;-2,987;-1,861;-1,772;-0,164;3,453
"*txt_1306";-3,145;-5,68;-3,538;-3,37;-3,228;88,983
"*txt_1307";-1,396;12,408;1,335;-0,069;-1,49;-6,436
"*txt_1308";-3,643;-6,578;-4,098;-3,903;-3,739;103,062
"*txt_1309";-0,496;0,182;-0,558;6,259;-0,509;-0,642
"*txt_1062";-0,661;1,65;0,263;0,311;-0,679;-0,856
"*txt_1065";-1,157;-2,09;0,882;-1,24;18,308;-1,498
"*txt_1064";-11,075;-16,844;-0,226;2,432;134,585;-17,243
"*txt_1067";3,105;2,23;-0,069;-0,611;-0,013;-4,716
"*txt_1066";7,137;5,488;-1,727;-1,581;-0,328;-4,286
"*txt_1339";-5,802;-10,478;1,371;21,263;-5,956;6,718
"*txt_1123";6,343;-6,279;-0,031;-0,501;13,645;-4,501
"*txt_1231";-2,648;45,34;-2,978;-2,837;-0,88;-3,428
"*txt_1237";-4,805;88,924;-5,405;-3,058;-4,932;-6,22
"*txt_1238";-1,819;-0,143;0,052;-0,305;14,241;-2,355
"*txt_1239";-2,648;-0,995;2,941;1,244;1,424;-1,427
"*txt_1191";12,942;2,23;-4,098;-1,9;0,241;-4,716
"*txt_1068";-3,541;-5,635;-1,211;-2,239;105,644;-7,296
"*txt_1111";7,458;4,955;-2,233;-0,423;-2,038;-2,57
"*txt_1110";0,418;11,63;-0,062;-0,824;-2,548;-3,213
"*txt_1113";-0,432;68,937;-5,592;-3,227;-5,103;-6,436
"*txt_1115";-14,495;157,25;-11,873;-0,394;-5,423;-18,764
"*txt_1114";-7,467;-11,003;10,663;9,134;12,926;-9,667
"*txt_1116";-0,018;48,987;-5,592;-1,651;-3,027;-6,436
"*txt_1118";-6,135;-8,627;13,8;0,437;20,304;-7,942
"*txt_1359";-5,969;-10,779;-1,473;-6,395;-2,332;116,728
"*txt_1061";-0,041;2,489;0,411;12,096;-6,837;-9,085
"*txt_1358";-0,165;3,352;-0,186;-0,177;-0,17;-0,214
"*txt_1429";-0,331;-0,597;-0,372;1,913;2,033;-0,428
"*txt_1060";23,243;-4,233;0,83;0,17;-1,763;-4,716
"*txt_1089";82,695;-1,435;-3,351;-3,192;-3,058;-3,857
"*txt_1164";-1,654;-2,987;-0,244;1,753;16,712;-2,141
"*txt_1165";-13,991;-22,716;136,918;22,173;-8,159;-18,112
"*txt_1166";-0,331;0,825;-0,372;1,913;-0,339;-0,428
"*txt_1167";44,52;-2,813;-3,165;-1,118;0,136;-3,642
"*txt_1428";17,268;1,638;-1,861;-1,772;-1,698;-2,141
"*txt_1162";-2,349;-6,48;0,008;0,437;46,848;-7,942
"*txt_1163";-3,7;-5,915;91,271;-1,15;-0,996;-7,512
"*txt_1168";5,636;-2,403;0,105;-0,611;5,332;-4,716
"*txt_1298";-1,323;-2,389;-1,488;-0,04;-1,358;26,931
"*txt_1438";0,009;39,922;-2,935;-2,723;-2,546;-5,79
"*txt_1439";28,92;-0,019;-2,606;-0,006;-2,378;-2,999
"*txt_1348";-6,468;-11,68;15,379;0,917;-2,774;9,007
"*txt_1349";-2,482;-4,482;-2,792;-2,659;-2,548;70,223
"*txt_1432";5,435;19,44;-3,351;-3,192;-3,058;-3,857
"*txt_1433";-1,793;-9,878;3,369;-0,917;-3,513;31,091
"*txt_1430";-11,141;-17,591;2,3;91,648;0,2;-9,951
"*txt_1431";-7,801;-5,585;3,471;95,78;-8,007;-10,099
"*txt_1436";-0,024;-6,878;6,368;-0,726;15,609;-4,931
"*txt_1437";-1,488;-0,003;-0,142;2,359;0,433;-0,263
"*txt_1434";15,17;21,067;-7,276;-4,768;-1,464;-8,373
"*txt_1356";-2,482;-4,482;-2,792;-2,659;-2,548;70,223
"*txt_1025";-2,316;-1,987;4,26;4,689;0,542;-2,999
"*txt_1024";3,581;27,902;-3,911;-3,725;-3,569;-4,501
"*txt_1188";4,735;-1,668;19,67;-3,37;-1,31;-4,072
"*txt_1189";-10,078;-22,237;31,177;0,877;40,751;-15,941
"*txt_1021";17,932;-1,704;-0,676;0,718;0,943;-11,178
"*txt_1020";-0,697;-4,482;6,725;0,289;4,296;-3,213
"*txt_1022";-1,015;74,334;-6,714;-1,272;-6,127;-7,727
"*txt_1182";-0,469;-4,233;2,244;1,019;5,332;-2,597
"*txt_1180";-1,985;40,261;-2,233;-2,127;-2,038;-2,57
"*txt_1426";-0,992;-0,135;-1,116;12,522;0,023;-1,284
"*txt_1029";112,211;-5,101;-4,658;-2,39;-2,229;-5,36
"*txt_1028";-0,496;3,235;-0,558;0,786;-0,509;-0,642
"*txt_1184";-0,331;-0,597;1,783;1,913;-0,339;-0,428
"*txt_1185";-0,828;45,34;-2,978;-2,837;-2,718;-3,428
"*txt_1199";-0,352;-4,251;-0,625;0,11;38,795;-6,22
"*txt_1009";4,219;0,009;-0,744;0,311;-0,679;-0,856
"*txt_1230";24,217;-1,194;-0,744;-0,708;-0,679;-0,856
"*txt_1338";-6,968;-10,11;-2,322;-0,325;139,606;-9,02
"*txt_1232";-2,482;-0,79;-0,922;-0,824;41,932;-3,213
"*txt_1233";0,139;3,873;-0,93;0,096;-0,848;-1,07
"*txt_1234";-4,473;74,106;-5,031;-2,723;-2,546;-5,79
"*txt_1235";-3,643;-0,001;-0,069;-0,034;22,406;-4,716
"*txt_1236";-0,024;-4,522;1,891;-0,072;15,609;-4,931
"*txt_1059";-7,301;-10,705;108,813;-0,068;-5,329;-2,215
"*txt_1331";0,275;0,619;-2,978;0,173;-0,88;0,601
"*txt_1330";0,011;-1,908;-0,488;0;20,365;-4,286
"*txt_1333";-3,145;55,369;-3,538;-1,424;-3,228;-4,072
"*txt_1332";-2,151;-3,884;-2,419;-2,304;-2,208;60,848
"*txt_1335";-0,496;-0,895;-0,558;16,951;-0,509;-0,642
"*txt_1334";-2,979;-5,38;-3,351;-3,192;-3,058;84,292
"*txt_1337";-1,831;-2,658;-4,284;-2,062;86,234;-4,931
"*txt_1336";-8,468;-15,292;1,347;0,272;-8,692;65,771
"*gr_02";14,389;0,87;42,373;-39,252;43,431;-119,399
"*gr_01";-14,389;-0,87;-42,373;39,252;-43,431;119,399
"*txt_1421";-6,302;-8,923;-4,908;-0,608;149,466;-8,158
"*txt_1420";10,749;0,055;-4,471;-2,226;4,172;-3
"*txt_1413";-8,635;-13,093;139,152;-1,204;-4,785;-2,307
"*n_02";-0,496;-0,895;0,708;6,259;-0,509;-0,642
"*n_03";-0,827;-0,025;-0,93;-0,886;17,308;-1,07
"*txt_1423";2,74;3,873;-0,93;-0,886;-0,848;-1,07
"*txt_1475";-1,244;-5,68;3,643;-3,37;36,344;-4,072
"*txt_1472";-0,165;3,352;-0,186;-0,177;-0,17;-0,214
"*txt_1473";4,453;-3,286;-2,047;-1,949;21,441;-2,355
"*n_04";-0,331;-0,597;1,783;1,913;-0,339;-0,428
"*n_05";24,217;-1,194;-0,744;-0,708;-0,679;-0,856
"*txt_1478";-6,468;-1,276;-1,887;-0,701;85,91;-8,373
"*txt_1479";-3,859;-10,779;-0,569;-1,272;116,649;-7,727
"*txt_1422";-1,819;-3,286;0,052;0,085;14,241;-0,552
"*txt_1094";0,068;-0,126;11,219;0,018;-0,854;-5,36
"*txt_1096";-1,985;0,028;0,009;0,025;7,15;-2,57
"*txt_1097";6,306;-3,884;-0,001;5,587;-0,487;-2,784
"*txt_1159";-0,571;-1,987;-0,772;-0,006;28,022;-2,999
"*txt_1158";4,439;-7,178;3,313;-0,122;4,172;-5,145
"*txt_1092";-0,346;84,598;-6,901;-4,423;-6,298;-7,942
"*txt_1093";100,318;-1,286;-4,284;-4,081;-3,91;-4,931
"*txt_1155";130,134;-0,099;-5,531;-5,125;-6,669;-11,178
"*txt_1154";0,905;0,182;0,708;-0,531;-0,509;-0,642
"*txt_1157";-5,31;59,144;-1,574;-3,971;-0,05;-9,667
"*txt_1156";47,632;1,274;-3,911;-3,725;-3,569;-4,501
"*txt_1151";-3,809;53,299;-4,284;-2,062;-1,917;-2,798
"*txt_1150";-4,639;62,42;-3,111;-2,89;-1,226;-6,005
"*txt_1153";-0,234;3,142;0,052;-1,949;-1,868;0,707
"*txt_1278";-4,473;-8,077;-2,935;-4,792;-4,591;115,422
"*txt_1279";-4,639;-8,377;-5,218;-4,97;-4,762;131,244
"*txt_1274";-14,077;-24,506;277,167;-0,605;-5,602;-16,542
"*txt_1275";13,59;0,363;-1,116;-1,063;-1,018;-1,284
"*txt_1276";-4,473;-8,077;-0,426;-4,792;-4,591;94,711
"*txt_1277";-5,304;-9,578;-3,824;-5,682;-5,444;138,882
"*txt_1270";64,855;-4,482;-0,062;-2,659;-2,548;-3,213
"*txt_1271";-2,814;-5,081;-3,165;-3,014;-2,888;79,601
"*txt_1272";-4,307;-7,777;-4,845;-4,614;-4,421;121,847
"*txt_1273";-2,648;-2,534;-1,077;-0,969;-2,718;44,691
"*txt_1375";31,015;-1,2;-2,047;0,085;-1,868;-2,355
"*txt_1374";-2,627;-1,232;-6,923;7,053;41,775;-10,53
"*txt_1377";-6,468;-11,68;-5,09;-4,768;-6,639;160,921
"*txt_1079";101,2;-7,169;1,04;-9,43;-1,103;-11,394
"*txt_1371";-2,151;-3,884;-2,419;-2,304;-2,208;60,848
"*txt_1370";-3,222;-12,883;0,012;92,777;-0,288;-9,236
"*txt_1373";0,139;0,819;-0,93;2,439;-0,848;-1,07
"*txt_1372";-2,134;4,1;0,002;0,482;-4,25;0,098
"*txt_1072";-0,661;-1,194;0,263;11,258;-0,679;-0,856
"*txt_1073";-2,097;-13,485;32,843;-1,338;19,747;-9,667
"*txt_1070";-0,331;0,825;-0,372;-0,354;2,033;-0,428
"*txt_1071";-0,469;36,712;-4,098;-1,9;-0,521;-4,716
"*txt_1379";-3,975;-7,178;-2,41;-0,122;-4,08;71,553
"*txt_1077";-0,827;-1,493;0,071;16,519;-0,848;-1,07
"*txt_1074";-0,288;-3,66;-1,727;-1,581;59,15;-4,286
"*txt_1075";-5,635;59,499;-8,775;5,883;-8,007;-10,099
"*txt_1388";-5,304;-9,578;-5,966;-5,682;-5,444;150,05
"*txt_1389";-3,145;-5,68;0;0,538;36,344;-4,072
"*txt_1381";-3,643;-6,578;-2,066;-3,903;-3,739;92,002
"*txt_1382";-1,831;53,299;-4,284;-2,062;-3,91;-2,798
"*txt_1383";-4,805;-8,677;-5,405;-5,148;-4,932;135,945
"*txt_1384";71,782;10,408;-8,216;-5,795;-9,549;-12,043
"*txt_1385";-6,125;-14,99;-5,18;-4,792;-6,333;171,416
"*txt_1386";-5,473;114,214;-8,588;-4,134;-3,842;-9,883
"*txt_1387";-5,304;-9,578;-5,966;-5,682;-5,444;150,05
"*txt_1209";-2,979;30,587;-3,351;0,037;-1,164;-3,857
"*txt_1208";-3,145;17,358;-0,382;-0,304;0,025;-4,072
"*txt_1201";-0,209;-1,668;1,631;1,894;-1,31;0,154
"*txt_1200";-0,14;-3,093;0,013;4,722;2,563;-1,808
"*txt_1203";-3,311;-5,979;-0,488;-1,581;80,321;-4,286
"*txt_1202";0;0,124;3,916;-0,003;-1,188;-1,498
"*txt_1205";-3,477;27,902;-0,031;-0,009;-3,569;-4,501
"*txt_1204";-7,674;192,173;-5,894;-8,547;-14,189;-17,895
"*txt_1207";-0,21;66,43;-5,031;-4,792;-4,591;-5,79
"*txt_1206";2,109;0,825;-0,372;-0,354;-0,339;-0,428
"*txt_1103";312,948;-16,799;-8,216;-7,741;-9,549;-12,043
"*txt_1100";4,733;4,618;-1,302;-1,24;-1,188;-1,498
"*txt_1101";8,944;7,907;0,249;-4,614;-4,421;-5,575
"*txt_1106";-2,482;-0,79;-2,792;0,289;32,967;-3,213
"*txt_1104";-0,661;-1,194;-0,744;22,603;-0,679;-0,856
"*txt_1105";-3,477;62,067;-3,911;-3,725;-1,61;-4,501
"*txt_1108";0,031;-1,928;64,978;-4,614;-4,421;-5,575
"*txt_1109";-5,137;-9,277;20,453;10,169;0,591;-6,651
"*txt_1408";0,224;25,101;-1,695;-5,148;-0,012;-6,22
"*txt_1407";-2,482;-0,075;1,373;-0,034;7,877;-3,213
"*txt_1406";21,021;-2,813;-0,197;0,091;-0,103;-3,642
"*txt_1405";-4,639;2,571;-3,111;4,022;7,047;-6,005
"*txt_1251";-1,793;86,295;-6,153;-3,737;-5,615;-7,081
"*txt_1402";-0,571;38,67;-2,606;-2,482;-2,378;-2,999
"*txt_1401";44,309;-2,403;-2,066;-3,903;1,203;-4,716
"*txt_1400";-6,634;-11,981;26,126;9,578;2,072;-8,589
"*txt_1036";-1,323;-2,389;-1,488;-0,04;34,408;-1,713
"*txt_1037";-4,971;-8,977;-5,592;-3,227;-5,103;129,494
"*txt_1034";-3,643;-6,578;4,347;0,17;22,406;-4,716
"*txt_1035";1,695;-0,85;1,081;0,002;0,47;-3,407
"*txt_1032";88,477;-0,899;-3,911;-3,725;-3,569;-4,501
"*txt_1033";-5,304;-9,578;0;110,11;-3,351;-6,866
"*txt_1030";5,435;2,578;-1,397;0,728;-3,058;-3,857
"*txt_1038";70,853;-3,093;-0,284;-3,192;-3,058;-3,857
"*txt_1039";-0,331;-0,597;1,783;-0,354;2,033;-0,428
"*txt_1258";-2,648;-4,782;-2,978;-2,837;-2,718;74,912
"*txt_1259";-0,331;-0,597;10,762;-0,354;-0,339;-0,428
"*txt_1245";-3,311;-1,908;17,863;0,386;-0,328;-0,802
