"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"florianópolis";-0,188838676304076;1,95793751618486;-0,308208496754332;0,460021548659662;1,00270240003406;4,09817929172082;-0,0402822652185915;0,417658923754521;-0,0657457288510628;0,0981298449663818;0,213892221678417;0,874206218627654;0,00458763713989535;0,299797529935974;0,00621748704526117;0,0109955584287706;0,0471443531066902;0,631257434343409;2,48179225641039e-06;0,00026679715009169;6,61108505578561e-06;1,47278679463115e-05;6,99725399968026e-05;0,00116886791911261;6,95958799239085e-05;1,74730407044788;0,000212481198529466
"filiar";0,260112531847946;2,19435915224803;1,04156478860397;0,959658048578984;-5,81887449583353;-1,07421632055411;0,0401831846991786;0,33899304460525;0,160904935949417;0,148251667615326;-0,898922120154145;-0,165949070231383;0,00407656131122982;0,176364055018304;0,0332554259223397;0,0224108443926402;0,743580193721049;0,0203129196344364;5,49354735501372e-06;0,000390972076084336;8,80851907161126e-05;7,47761911499207e-05;0,00274921243896249;9,36944384008453e-05;8,11951932445599e-05;2,55320895070242;0,000529301392168477
"ex_tesoureiro";1,318004122398;-1,70205858628691;-0,601442719851792;-1,87807957413638;-0,537604810682256;0,232010076685297;0,442644734083376;-0,571627400489865;-0,201991365786326;-0,630743121021879;-0,180551740637524;0,0779193607620715;0,332284283663975;0,336859269273534;0,0352032952082194;0,272494672796388;0,0201502743229997;0,00300820473488248;0,000141047001190169;0,000235222753422619;2,93710088716078e-05;0,000286390296101679;2,34669480731329e-05;4,37062972422195e-06;8,11951932445599e-05;1,43295957729138;0,000166724029729709
"estranho";0,442230327578559;0,890401166495407;1,09312603485119;0,7980881428925;-0,0394979320744583;1,34443349735721;0,205537120209508;0,413835235124488;0,50805646564219;0,370930549837377;-0,0183576084825904;0,624857618592227;0,0944159490370811;0,232671391716918;0,293499457704079;0,124194913450388;0,00027452091763586;0,254943767173898;1,58791541596492e-05;6,43727052043181e-05;9,70221279692656e-05;5,17168466893146e-05;1,26671536063537e-07;0,000146760427802546;8,11951932445599e-05;0,901982086095648;6,60581100712453e-05
"escala";-2,15961706006061;-0,265825670276143;-0,416089677406336;-0,147715413374776;0,77366577779309;-0,920692848333974;-0,855282572961804;-0,105276100767001;-0,164785811547974;-0,058500380069117;0,306398235724623;-0,364626008376;0,88506356087772;0,00815150925867489;0,016715268400546;0,00167234687984682;0,0414005530017897;0,0469967615814231;0,000351640699666885;5,32769643849399e-06;1,30532759672286e-05;1,64511879744265e-06;4,51286570574074e-05;6,3910935673997e-05;7,53955365842342e-05;1,43867133427154;0,000156051812420026
"enfrentamento";-0,571216985050216;1,91138546400645;-0,563396694325517;0,0443053607557435;0,986601953520542;3,52665627523811;-0,135735953542196;0,454194702422583;-0,133877649874281;0,0105281014861334;0,234442182975234;0,838024892227132;0,0487153672473162;0,331576347121466;0,0241107574487751;0,000118366848358352;0,0529695282094764;0,542509633124607;2,64930857429246e-05;0,00029663806365826;2,57726400760734e-05;1,5938332183311e-07;7,90340544568487e-05;0,00100984934099353;8,11951932445599e-05;1,62196020039432;0,000213604651807662
"endividamento";-0,559401556776404;1,85274031209254;-1,48961523690192;-0,225674525978515;1,14394050207606;-4,34580125263372;-0,109267187566636;0,361893385424741;-0,290964630900623;-0,0440807152936871;0,223444428946017;-0,848859776750051;0,0327890309802559;0,218641990355826;0,118289981056935;0,00215526210477284;0,0499765786508845;0,578147156851326;2,54084200815089e-05;0,000278714409228058;0,000180168362618574;4,13518932085315e-06;0,000106252019510396;0,0015334514880962;8,11951932445599e-05;1,93611634212709;0,000304363956662194
"emprestar";0,704827600309915;-0,67315566225188;-2,72729275300574;-0,593070451354772;-0,253198636742436;0,015856892584813;0,237541468586714;-0,22686737086979;-0,919154025083619;-0,199876999607071;-0,0853331736576523;0,00534410052921033;0,105205677182964;0,0583347857871986;0,801411182658323;0,0300842867323226;0,00494851059905653;1,55570401353542e-05;3,74551413959903e-05;3,41646237941526e-05;0,000560801482901273;2,65190651157146e-05;4,83357389590178e-06;1,89575323145379e-08;7,53955365842342e-05;1,36186916011928;0,000139835167498097
"empregado";-0,265864764019707;1,83460534903149;-1,73716148117403;-0,0370745527214163;2,47800312167342;-4,03524529054746;-0,0494729356379536;0,341389024184312;-0,323256368581751;-0,00689894716720184;0,461114466978069;-0,750890894770139;0,0066382793041876;0,19215093244906;0,144189238323879;5,21362236503238e-05;0,21019194139201;0,446777472307213;4,91932023945075e-06;0,0002342441970975;0,000210021575535291;9,56611000435955e-08;0,000427353463858156;0,00113324394897825;6,95958799239085e-05;2,04505547354636;0,000291067500339761
"embasar";0,362538077246699;0,374792396164849;-1,31618091704877;0,338711178585595;0,832104606577135;1,56026578317743;0,15828809671404;0,163638466619491;-0,574659009263797;0,147885011696579;0,363305988276792;0,681229136158125;0,0623465722921287;0,0405051364403992;0,418075787656868;0,0219795178768359;0,11971252390581;0,33738046182796;1,06717974548338e-05;1,14054352243415e-05;0,000140657048262694;9,31513985862641e-06;5,62193956062754e-05;0,000197663958602978;8,11951932445599e-05;0,909953934907295;6,72309324174464e-05
"eliminar";-1,31672967516138;0,0883938712080772;0,0678630652457241;0,597951299698923;0,97242107417763;1,67831535006932;-0,543653739875013;0,036496222095406;0,0280194256392818;0,246883218686936;0,401494979328353;0,692945890084085;0,567917818922098;0,00155582156301763;0,000767498794648903;0,047301798230743;0,112896214534408;0,269560847955084;0,000140774361598781;6,34416731662077e-07;3,73935987702615e-07;2,90309968180928e-05;7,67783976538467e-05;0,000228705944647476;8,11951932445599e-05;1,09502982187675;9,73603695030394e-05
"editorial";-0,671990161250881;1,76516394725825;-1,59233194952753;-0,323742549161831;2,10712183177331;-2,27012249363295;-0,169051462634704;0,444059398903385;-0,400580336721777;-0,0814433820742541;0,530085183014765;-0,571090992157125;0,0663892596905074;0,278461605857183;0,189652130005356;0,00622336589092463;0,237919313220478;0,221354325335549;3,14274655605706e-05;0,000216847104396163;0,00017646181766943;7,29429115235471e-06;0,000309003091026937;0,000358659314441026;6,95958799239085e-05;1,63450431973546;0,000185932657024582
"documentação";1,03130845294987;-0,754835699822949;0,830567266626661;-1,38671091559123;0,825849466041304;-0,896026441391894;0,430794918562317;-0,315307590956946;0,346941942503745;-0,579252515814141;0,344971237703306;-0,374285342804097;0,352099691739597;0,114661226538886;0,116186754900503;0,257107137215732;0,082294096551453;0,0776510930538293;8,63589741089513e-05;4,62631482402728e-05;5,60118532308933e-05;0,000156135690436819;5,53773417148999e-05;6,51886475863447e-05;8,11951932445599e-05;1,08925064573202;9,63354148447244e-05
"disparo";-2,72766947726188;-1,85475982322815;0,774045864576493;0,633808291638447;-0,0178764620676211;0,178829201174918;-0,790264603415049;-0,537363873574934;0,224257760441212;0,183627914748535;-0,00517919613211862;0,0518106716827694;0,743428892058828;0,208955850996654;0,0304584533324681;0,0162115878654355;1,16385130457718e-05;0,000933577233568697;0,000604106915978087;0,000279322345068311;4,86478564848954e-05;3,26171606487209e-05;2,5947377074951e-08;2,59661279578267e-06;8,11951932445599e-05;1,98264106640592;0,000319167391864178
"diplomata";-2,24845528366014;-1,39617655206971;-0,51844118753414;-0,213726323989625;-0,0319186762011725;-1,11813809804722;-0,768032065936786;-0,476908911416308;-0,177090226886964;-0,0730050854698867;-0,0109028482811755;-0,381935953846454;0,74771392971463;0,175255183160213;0,0202248106677207;0,00272858048213493;5,49205794727033e-05;0,0540225753958299;0,000410486453606624;0,000158274518069931;2,18237467466555e-05;3,70891048766793e-06;8,27218163718167e-08;0,000101512894308595;8,11951932445599e-05;1,62962842115399;0,000215629164585325
"dimas";-0,172289261683388;1,79620530661214;-1,1729797118968;-0,103797421013458;0,878180956679483;1,28997064582371;-0,064759790076816;0,675154547964964;-0,440897587955275;-0,0390151953155336;0,330089141066325;0,484871938114837;0,00857276483718771;0,566421422490879;0,202164083551749;0,00125669935197008;0,0811803516556211;0,14040467811259;1,89370091521758e-06;0,000205829168436631;8,77760372670653e-05;6,87334423859184e-07;4,91997617467372e-05;0,000106158463659093;6,37962232635828e-05;1,1661913766287;8,67630120873805e-05
"dilma_michel_temer";1,24699855270848;-1,00161700072107;1,94146692828728;-4,01093748854479;0,388534533010811;-0,176000439167102;0,262325002608066;-0,210705282500726;0,40841692712493;-0,843761353898918;0,0817341144173816;-0,0370243538480867;0,146090663183876;0,0572950583069497;0,18016443550594;0,610430356698038;0,00516925812224163;0,000850228182958364;0,000126258963174493;8,14579909169755e-05;0,000306048541217379;0,00130623737715281;1,22571519439695e-05;2,51511485766587e-06;8,11951932445599e-05;2,04468678561684;0,000339456321149409
"decorrência";0,908956011281204;-0,29628934216623;0,487523762136069;0,641364745395186;-0,880215811501848;-0,747909796681842;0,534018390857043;-0,174072183656808;0,286423822197411;0,376806539631779;-0,517133310557669;-0,439402546628512;0,512390487646849;0,0330956271443174;0,0749938090118536;0,103033693496127;0,175134644291197;0,101351738409654;6,22918700167904e-05;6,61877618925939e-06;1,79199673039425e-05;3,10138587219054e-05;5,84149443965581e-05;4,21739307268407e-05;7,53955365842342e-05;0,795819191169791;4,77501183445682e-05
"decisivo";0,0309437904249401;0,872964383078518;0,0875724862342467;0,167511931648597;-1,25701644249704;1,49910541999355;0,0143867647919647;0,405869257729681;0,0407152693447741;0,0778816921709006;-0,58442742952594;0,696982392254827;0,000559320266342388;0,270601258950501;0,00227912110507775;0,00662001237691081;0,336413842769088;0,38352644453208;7,77458725123914e-08;6,18761622380365e-05;6,22681093313359e-07;2,27835719751903e-06;0,00012829574023286;0,000182471342989123;8,11951932445599e-05;0,82000274129992;5,45960129700701e-05
"cozinha";0,750586421164143;-0,744374886252538;-2,43691673411494;-0,497044779701762;-0,554655390512819;2,32239114604579;0,208141326366039;-0,206418837017957;-0,675769061336854;-0,13783297538208;-0,153808682654232;0,644010549416809;0,0986790960108065;0,0589970654217441;0,529204642777106;0,0174770675077783;0,0196403235922571;0,276001804690311;3,59415147079058e-05;3,5349102701006e-05;0,000378857901795016;1,5761081075236e-05;1,96264361369311e-05;0,000344084970697528;6,37962232635828e-05;1,49747711233597;0,000143059056289559
"cota";1,39195990461991;-2,43904506212428;-3,42663148849568;-0,781574130553432;-1,79863612130951;0,739218130550995;0,284010231785436;-0,497653525169745;-0,699156922595894;-0,159469428134565;-0,366986908182718;0,15082727016847;0,14775614306877;0,275775050248305;0,455559814329154;0,018814220148601;0,0899201709217697;0,0121746012833996;0,000157319939596417;0,00048302539908029;0,000953377992688381;4,95987432242898e-05;0,000262673911731026;4,43685810762673e-05;8,11951932445599e-05;2,26947824344437;0,000418198400249055
"corrida";-2,37824606085298;-0,643375223560661;0,533376313569773;0,201813018596763;-1,34620755365873;-0,363206953869751;-0,823548941119871;-0,222790649305693;0,184699769081615;0,0698846517630552;-0,466170352846325;-0,125772815181085;0,835711211517068;0,0371787299590187;0,0213859534285339;0,00243049531004644;0,0975989419400922;0,00569466784524128;0,000459244423998274;3,36092626089421e-05;2,3099244225177e-05;3,30695797946876e-06;0,000147148000773613;1,07112123529834e-05;8,11951932445599e-05;1,63042468842159;0,000215839937042436
"continuidade";0,221136493531149;-0,0384031354330965;-0,649902978714069;-0,373766068951241;0,974406270355826;-0,775128498914858;0,15036888309469;-0,026113449165257;-0,44192246819443;-0,254154280143609;0,662578935815629;-0,527073595025026;0,0580285872848216;0,00106384353101733;0,254997970814234;0,0669537151244545;0,410657450922549;0,208298432322922;3,97055446340142e-06;1,1974673685391e-07;3,42947289494495e-05;1,13430557242013e-05;7,70922036138967e-05;4,87840361992531e-05;8,11951932445599e-05;0,575322675081162;2,68752988358675e-05
"consulta";-0,244817431725542;1,31383742597207;0,00265054825777831;0,888615321985155;-0,192680276155523;-0,455716765442723;-0,145772391839812;0,78230223527269;0,00157822405251089;0,529110937886563;-0,114728205902569;-0,271348826886488;0,0398937061400996;0,698435324555178;2,37908330857481e-06;0,212276089223776;0,00900684390720054;0,0403856570904354;4,17126907228857e-06;0,000120134235272461;4,88939317042521e-10;5,49554950911785e-05;2,58379498116517e-06;1,44535171650521e-05;6,95958799239085e-05;0,768178621585188;4,10684170180847e-05
"conservação";-0,259618533359407;1,72747267513997;-2,3119732514116;-0,510963008362255;2,24960626979859;-4,79474366018786;-0,0428503497183697;0,285121432976438;-0,381593952791328;-0,0843350562001763;0,371300207817055;-0,791378180865691;0,00508022230935214;0,136727834458094;0,204972431450153;0,0079477468860017;0,139028157604404;0,506243607291994;4,69088638683868e-06;0,000207685369323661;0,000372005311226469;1,81703147530232e-05;0,000352205843904594;0,00159997912821267;6,95958799239085e-05;2,2827923295998;0,000362673930780843
"confusão";-0,335270430729984;1,33300914684562;0,0252490573637816;0,0119099599337176;0,853805244539637;2,33651918370131;-0,11795937426908;0,468997294257383;0,00888346461401622;0,00419032307230994;0,300397300693262;0,822065758310431;0,0368106120957247;0,353730104634648;0,000106216352089819;1,87610400064399e-05;0,0870118850895297;0,522322420788;7,82301269349062e-06;0,0001236658506176;4,43684102741753e-08;9,87197691431065e-09;5,07342408669366e-05;0,000379946311126358;6,95958799239085e-05;1,0951681473206;8,34728300634928e-05
"confirmação";0,346264685166201;0,0890379370885464;1,15884564733095;-0,161184397407054;1,03674940221685;-1,1431886710562;0,175824149899267;0,0452111354926766;0,588431507846759;-0,0818452209110442;0,526434228243223;-0,580481304833185;0,0753123421317002;0,00302707485046257;0,429160210095728;0,00659097290266873;0,246079675947917;0,239829724071525;9,73524132780517e-06;6,43695537592071e-07;0,000109038911524675;2,10948440788203e-06;8,7272598489526e-05;0,000106112401561483;8,11951932445599e-05;0,790764556386137;5,07720512858529e-05
"collor";-0,197967134482865;2,00325933365428;-0,313676495514923;-0,356375141919655;1,00627819331441;3,2416122858982;-0,0498067469893954;0,504001995311498;-0,0789181794717762;-0,0896607741141923;0,253170525028208;0,815560438267704;0,00651109386281389;0,405289489850371;0,00831668450014547;0,0085218982263502;0,0613171967901462;0,510043636770172;2,72753117909504e-06;0,000279291603805016;6,84774350474578e-06;8,83890236474649e-06;7,04724958711168e-05;0,000731317000794748;6,95958799239085e-05;1,53758165901842;0,000164535611619021
"colegiado";0,905254869341533;0,012344069552719;2,56643907554936;-3,8000202768212;0,639086244160642;-0,435732785062268;0,191079457356312;0,00260556246818953;0,541719025770843;-0,802100974023078;0,134897095695187;-0,0919736385208448;0,0802861486068474;9,07483704790682e-06;0,328306373201479;0,571379280960287;0,0145846574228459;0,00543446497149742;6,65383548608767e-05;1,23722030791136e-08;0,000534801033493557;0,00117247110297599;3,31626524419744e-05;1,5415967844927e-05;8,11951932445599e-05;2,00226994377982;0,000325518425443655
"cirurgia";-0,187270803220098;1,92388976119834;-1,220365592355;0,171435795035971;1,14324322704576;-3,50404114980945;-0,0431444415476716;0,443235933839779;-0,281154302009739;0,0394962883211165;0,263386442178477;-0,807279597081181;0,00492683460773558;0,316090492408875;0,106445242411485;0,00166757210982295;0,0669242508396582;0,503945607622423;2,64414813832824e-06;0,000279065406046544;0,000112285982966707;2,21589229837494e-06;9,85423490373617e-05;0,000925729347041322;7,53955365842342e-05;1,67208423658225;0,000210795794233685
"celebrar";-0,219928827562513;-1,683525429643;-0,591476017589246;-1,38215853625588;-0,593170534614237;0,55005889185324;-0,0913421420674786;-0,699211743512587;-0,245655319618283;-0,574046262046195;-0,246359096456217;0,2284537138764;0,0164661163644854;0,586528950184025;0,0605926088847019;0,262661461919371;0,0436580574870567;0,030092805160357;3,92730506601345e-06;0,000230128115642631;2,84056413919482e-05;0,000155112229566823;2,85686329274553e-05;2,45668061470294e-05;8,11951932445599e-05;1,07413443607821;9,36801548204823e-05
